"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","biological regulation","GO:0065007","false","0.0004451600897345797","3.351483778715127","12751","243","185","21010","HPX,C3,APOB,ACTN2,A2M,MYH7,CFH,AHNAK,SERPINA1,ALDOA,CP,TNXB,TXN,LUM,TTR,AHSG,DSC2,A2ML1,APOA1,TPM1,GSTP1,GOT1,APOH,SERPINB5,CRNN,SERPINB3,LYPD3,KNG1,ITIH1,CFB,SERPINC1,IGHG2,SERPINB4,ITIH4,SPINK5,KRT4,SOD1,F13A1,ECM1,AMBP,TNNC1,ITIH2,F2,SOD3,DCN,PGLYRP2,APOA2,CDH1,SERPINB1,SERPINA3,RBP4,C5,COL3A1,VWF,CAST,CFI,HRG,TNNC2,AKR1B10,LRG1,THBS4,KLHL41,ADH7,ABI3BP,SERPINF1,CD109,SERPINB13,COMP,C9,SERPIND1,CLEC3B,C8B,CRYAB,CSTA,FHL1,LTBP4,C1R,C8A,AHNAK2,CSPG4,TPPP3,ACO1,TIMP1,COL1A2,MAP4,EVPL,NIBAN2,C6,S100A1,AGT,SPTB,SPTA1,SPINT1,MCAM,LTBP2,COL18A1,PDLIM5,C7,C8G,BIN1,C2,SLC9A3R1,ANK1,GLO1,TWF2,SPARC,PFKM,C1S,CPN2,CFHR2,TRIM72,QSOX1,KLKB1,SERPINF2,CES1,CD55,TNNI1,AKR1C1,CD14,RCN3,PTPRF,GBE1,SERPINA7,PDLIM1,FOLR2,OGN,NACA,GPC1,TWF1,ALCAM,CST3,SERBP1,CILP,CDH13,KPNA4,CRK,OLFML1,KCTD12,BCHE,PTPA,PDAP1,NCCRP1,GSTM2,GLUL,YBX1,PI16,ITIH3,HSPB6,CDC37,CADM4,SAFB,LCAT,ADD1,KLK8,SERPINB6,TJP1,CFP,SFRP2,PEA15,NUCKS1,LDLR,F9,ABHD14B,ADIPOQ,ARHGAP1,PAK2,PHPT1,SHMT1,UFM1,EFNB1,COPS2,API5,H2AZ1,SDCBP2,NIBAN1,PPP1R14B,PTPN11,HP1BP3,TIMP2,PCBD1,APOC3,RBBP9,TOM1,NOLC1,MYLK"
"GO:BP","extracellular structure organization","GO:0043062","false","0.00044697758387612295","3.3497142563826356","321","243","17","21010","TNXB,LUM,SERPINB5,SPINK5,COL3A1,ABI3BP,COMP,LTBP4,COL1A2,AGT,SPINT1,COL18A1,QSOX1,SERPINF2,CST3,PRSS1,SFRP2"
"GO:BP","regulation of response to external stimulus","GO:0032101","false","0.00046577660608045","3.3318223279638732","1062","243","33","21010","HPX,C3,A2M,CFH,AHSG,APOA1,GSTP1,APOH,KNG1,SERPINC1,SERPINB4,SPINK5,SOD1,F2,PGLYRP2,C5,HRG,THBS4,CD109,EVPL,AGT,KLKB1,SERPINF2,CD55,CD14,PTPRF,CDH13,CRK,CDC37,LDLR,ADIPOQ,PAK2,PTPN11"
"GO:BP","regulation of vasculature development","GO:1901342","false","0.0004677861411962138","3.329952648903879","285","243","16","21010","C3,APOH,SPINK5,ECM1,DCN,HRG,LRG1,THBS4,SERPINF1,NIBAN2,S100A1,SPARC,GLUL,HSPB6,TJP1,SFRP2"
"GO:BP","multicellular organism development","GO:0007275","false","0.00048093556931922494","3.3179131019284585","4610","243","88","21010","C3,APOB,ACTN2,A2M,MYH7,ENO3,MB,TNXB,AHSG,MYH3,APOA1,TPM1,GSTP1,APOH,SERPINB5,UGP2,SPINK5,SOD1,ECM1,TNNC1,F2,DCN,PGLYRP2,CDH1,RBP4,COL3A1,HRG,LRG1,THBS4,ABI3BP,SERPINF1,CD109,COMP,CRYAB,CKB,CSPG4,TPPP3,ACO1,TIMP1,COL1A2,MAP4,NIBAN2,C6,S100A1,AGT,SPINT1,MCAM,COL18A1,PDLIM5,BIN1,SLC9A3R1,TWF2,SPARC,SERPINF2,PDLIM3,TNNI1,RCN3,PTPRF,PDLIM1,OGN,NACA,GPC1,TWF1,ALCAM,CDH13,CRK,BTD,BCHE,GLUL,YBX1,PI16,HSPB6,ADD1,KLK8,TJP1,SFRP2,LDLR,ADIPOQ,PAK2,TACC2,UFM1,EFNB1,COPS2,SDCBP2,PTPN11,RBBP9,NOLC1,MYLK"
"GO:BP","external encapsulating structure organization","GO:0045229","false","0.0004880083782241839","3.311572721879878","323","243","17","21010","TNXB,LUM,SERPINB5,SPINK5,COL3A1,ABI3BP,COMP,LTBP4,COL1A2,AGT,SPINT1,COL18A1,QSOX1,SERPINF2,CST3,PRSS1,SFRP2"
"GO:BP","regulation of wound healing","GO:0061041","false","0.0004986583227009379","3.302196928106843","126","243","11","21010","APOH,KNG1,SERPINC1,F2,HRG,CD109,KLKB1,SERPINF2,CRK,CADM4,MYLK"
"GO:BP","lymphocyte mediated immunity","GO:0002449","false","0.0005388264704320655","3.268551077239699","288","243","16","21010","HPX,C3,CFB,SERPINB4,C5,CFI,C9,C8B,C8A,C6,C7,C8G,C2,C1S,CD55,CRK"
"GO:BP","muscle structure development","GO:0061061","false","0.0005573738766307806","3.2538533899480906","669","243","25","21010","ACTN2,MYH7,FLNC,MYH3,TPM1,TNNC1,COL3A1,KLHL41,COMP,CRYAB,FHL1,NIBAN2,PDLIM5,BIN1,TRIM72,PDLIM3,TNNI1,PGM5,PDLIM1,NACA,GPC1,PI16,PTGFRN,COPS2,MYLK"
"GO:BP","musculoskeletal movement","GO:0050881","false","0.0005785344863883976","3.237670747685824","57","243","8","21010","MYH7,MYH8,MYH3,TNNC1,TNNC2,COMP,TNNI1,GSTM2"
"GO:BP","muscle cell development","GO:0055001","false","0.0005817656318367665","3.2352519385453284","187","243","13","21010","ACTN2,MYH7,FLNC,MYH3,TPM1,KLHL41,COMP,NIBAN2,PDLIM5,BIN1,PGM5,NACA,PI16"
"GO:BP","multicellular organismal movement","GO:0050879","false","0.0006644540529854974","3.1775350451573225","58","243","8","21010","MYH7,MYH8,MYH3,TNNC1,TNNC2,COMP,TNNI1,GSTM2"
"GO:BP","blood coagulation","GO:0007596","false","0.00082961725562722","3.081122223415367","226","243","14","21010","SERPINA1,APOH,KNG1,SERPINC1,F13A1,F2,COL3A1,VWF,HRG,COMP,SERPIND1,KLKB1,SERPINF2,F9"
"GO:BP","regulation of response to wounding","GO:1903034","false","0.0008500098326430879","3.0705760504763697","162","243","12","21010","APOH,KNG1,SERPINC1,F2,HRG,CD109,KLKB1,SERPINF2,PTPRF,CRK,CADM4,MYLK"
"GO:BP","coagulation","GO:0050817","false","0.001080663649565676","2.9663094567106896","231","243","14","21010","SERPINA1,APOH,KNG1,SERPINC1,F13A1,F2,COL3A1,VWF,HRG,COMP,SERPIND1,KLKB1,SERPINF2,F9"
"GO:BP","hemostasis","GO:0007599","false","0.0011988454434384084","2.921236803046645","233","243","14","21010","SERPINA1,APOH,KNG1,SERPINC1,F13A1,F2,COL3A1,VWF,HRG,COMP,SERPIND1,KLKB1,SERPINF2,F9"
"GO:BP","skeletal muscle contraction","GO:0003009","false","0.0013516315211300504","2.869141688683751","44","243","7","21010","MYH7,MYH8,MYH3,TNNC1,TNNC2,TNNI1,GSTM2"
"GO:BP","regulation of biological process","GO:0050789","false","0.0014156777521938905","2.849035592953528","12331","243","179","21010","HPX,C3,APOB,ACTN2,A2M,MYH7,CFH,AHNAK,SERPINA1,ALDOA,CP,TNXB,TXN,LUM,TTR,AHSG,DSC2,A2ML1,APOA1,TPM1,GSTP1,GOT1,APOH,SERPINB5,CRNN,SERPINB3,LYPD3,KNG1,ITIH1,CFB,SERPINC1,IGHG2,SERPINB4,ITIH4,SPINK5,KRT4,SOD1,ECM1,AMBP,TNNC1,ITIH2,F2,DCN,PGLYRP2,APOA2,CDH1,SERPINB1,SERPINA3,RBP4,C5,COL3A1,VWF,CAST,CFI,HRG,TNNC2,LRG1,THBS4,KLHL41,ABI3BP,SERPINF1,CD109,SERPINB13,COMP,C9,SERPIND1,CLEC3B,C8B,CRYAB,CSTA,FHL1,LTBP4,C1R,C8A,AHNAK2,CSPG4,TPPP3,ACO1,TIMP1,COL1A2,MAP4,EVPL,NIBAN2,C6,S100A1,AGT,SPTB,SPTA1,SPINT1,MCAM,LTBP2,COL18A1,PDLIM5,C7,C8G,BIN1,C2,SLC9A3R1,ANK1,GLO1,TWF2,SPARC,PFKM,C1S,CFHR2,TRIM72,QSOX1,KLKB1,SERPINF2,CES1,CD55,TNNI1,AKR1C1,CD14,RCN3,PTPRF,GBE1,SERPINA7,PDLIM1,FOLR2,OGN,NACA,GPC1,TWF1,ALCAM,CST3,SERBP1,CILP,CDH13,KPNA4,CRK,OLFML1,KCTD12,BCHE,PTPA,PDAP1,NCCRP1,GSTM2,GLUL,YBX1,PI16,ITIH3,HSPB6,CDC37,CADM4,SAFB,LCAT,ADD1,KLK8,SERPINB6,TJP1,CFP,SFRP2,PEA15,NUCKS1,LDLR,ABHD14B,ADIPOQ,ARHGAP1,PAK2,PHPT1,SHMT1,UFM1,EFNB1,COPS2,API5,H2AZ1,SDCBP2,NIBAN1,PPP1R14B,PTPN11,HP1BP3,TIMP2,PCBD1,APOC3,RBBP9,TOM1,NOLC1,MYLK"
"GO:BP","collagen fibril organization","GO:0030199","false","0.0014454110354427895","2.8400086338482513","64","243","8","21010","TNXB,LUM,COL3A1,COMP,COL1A2,COL18A1,SERPINF2,SFRP2"
"GO:BP","anatomical structure formation involved in morphogenesis","GO:0048646","false","0.0014584333233483968","2.8361134211626036","1172","243","34","21010","C3,ACTN2,MYH7,FLNC,MYH3,TPM1,APOH,SPINK5,ECM1,DCN,RBP4,COL3A1,HRG,LRG1,THBS4,KLHL41,SERPINF1,CD109,CSPG4,NIBAN2,S100A1,SPINT1,MCAM,SPARC,PGM5,GPC1,CDH13,GLUL,PTGFRN,HSPB6,TJP1,SFRP2,PTPN11,NOLC1"
"GO:BP","regulation of multicellular organismal process","GO:0051239","false","0.001589743763998367","2.798672869924415","2968","243","63","21010","C3,MYH7,TNXB,LUM,AHSG,DSC2,APOA1,TPM1,GSTP1,APOH,SERPINB3,KNG1,SERPINC1,SPINK5,SOD1,ECM1,TNNC1,F2,DCN,PGLYRP2,APOA2,CDH1,SERPINB1,RBP4,C5,HRG,TNNC2,LRG1,THBS4,ABI3BP,SERPINF1,CD109,COMP,TIMP1,NIBAN2,S100A1,AGT,SPTA1,SPINT1,BIN1,SLC9A3R1,TWF2,SPARC,KLKB1,SERPINF2,CD55,TNNI1,CD14,TWF1,CST3,GSTM2,GLUL,PI16,HSPB6,LCAT,ADD1,TJP1,SFRP2,LDLR,ADIPOQ,EFNB1,PTPN11,APOC3"
"GO:BP","protein-lipid complex assembly","GO:0065005","true","0.0017108791852622615","2.7667806573358487","29","243","6","21010","APOB,APOA1,APOA2,BIN1,LCAT,APOC3"
"GO:BP","response to organic substance","GO:0010033","false","0.0017311969527377107","2.76165352102036","2775","243","60","21010","HPX,ACTN2,A2M,TXN,AHSG,APOA1,GSTP1,GOT1,CRNN,ITIH4,SOD1,ECM1,APOA2,CDH1,RBP4,COL3A1,GBP6,AKR1B10,THBS4,ADH7,SERPINF1,COMP,CLEC3B,CRYAB,TIMP1,COL1A2,COL18A1,C2,SLC9A3R1,TWF2,SELL,TRIM72,SERPINF2,CES1,CD55,AKR1C1,CD14,RCN3,FOLR2,CDH13,MRC1,CRK,BCHE,NCCRP1,GSTM2,GLUL,CDC37,SAFB,ADD1,TJP1,NUCKS1,LDLR,ADIPOQ,PPP2R2A,PAK2,SHMT1,UFM1,H2AZ1,PTPN11,TIMP2"
"GO:BP","regulation of humoral immune response","GO:0002920","false","0.0018511320965720439","2.732562588937343","46","243","7","21010","HPX,C3,A2M,CFH,SPINK5,EVPL,CD55"
"GO:BP","regulation of anatomical structure morphogenesis","GO:0022603","false","0.001920289478260947","2.716633297684469","866","243","28","21010","C3,ALDOA,TPM1,APOH,SPINK5,ECM1,F2,DCN,CDH1,HRG,LRG1,THBS4,SERPINF1,NIBAN2,S100A1,AGT,SPTA1,PDLIM5,SLC9A3R1,TWF2,SPARC,CST3,CRK,GLUL,HSPB6,TJP1,SFRP2,PAK2"
"GO:BP","plasma lipoprotein particle remodeling","GO:0034369","false","0.0021179944243283092","2.6740751875177855","30","243","6","21010","APOB,APOA1,APOA2,AGT,LCAT,APOC3"
"GO:BP","protein-lipid complex remodeling","GO:0034368","false","0.0021179944243283092","2.6740751875177855","30","243","6","21010","APOB,APOA1,APOA2,AGT,LCAT,APOC3"
"GO:BP","defense response to other organism","GO:0098542","false","0.0023010206277994517","2.638079488024394","1196","243","34","21010","HPX,C3,A2M,CFH,CFB,SERPINB4,SPINK5,F2,PGLYRP2,C5,CFI,GBP6,HRG,C9,C8B,C1R,C8A,EVPL,C6,C7,C8G,C2,CRISP3,C1S,CFHR2,CD55,CD14,MRC1,CRK,CDC37,CFP,PAK2,PPP1R14B,PTPN11"
"GO:BP","striated muscle contraction","GO:0006941","false","0.0026155784078952097","2.58243225647928","180","243","12","21010","MYH7,ALDOA,MYH8,DSC2,MYH3,TPM1,TNNC1,TNNC2,KLHL41,BIN1,TNNI1,GSTM2"
"GO:BP","negative regulation of nitrogen compound metabolic process","GO:0051172","false","0.0026950616855761487","2.5694312900695446","2353","243","53","21010","A2M,SERPINA1,CP,TXN,AHSG,A2ML1,GSTP1,SERPINB5,SERPINB3,KNG1,ITIH1,SERPINC1,SERPINB4,ITIH4,SPINK5,ECM1,AMBP,ITIH2,F2,SERPINB1,SERPINA3,CAST,HRG,SERPINF1,CD109,SERPINB13,SERPIND1,CRYAB,CSTA,TIMP1,NIBAN2,AGT,SPINT1,BIN1,SERPINF2,SERPINA7,NACA,CST3,SERBP1,PTPA,YBX1,PI16,ITIH3,CADM4,SERPINB6,SFRP2,LDLR,ADIPOQ,PAK2,SHMT1,COPS2,NIBAN1,TIMP2"
"GO:BP","negative regulation of hemostasis","GO:1900047","false","0.002884489762762905","2.5399309980417617","49","243","7","21010","APOH,KNG1,F2,HRG,COMP,KLKB1,SERPINF2"
"GO:BP","protein-lipid complex organization","GO:0071825","false","0.002884489762762905","2.5399309980417617","49","243","7","21010","APOB,APOA1,APOA2,AGT,BIN1,LCAT,APOC3"
"GO:BP","negative regulation of wound healing","GO:0061045","false","0.0029043028353555427","2.5369581011721043","70","243","8","21010","APOH,KNG1,F2,HRG,CD109,KLKB1,SERPINF2,CRK"
"GO:BP","regulation of hemostasis","GO:1900046","false","0.0029043028353555427","2.5369581011721043","70","243","8","21010","APOH,KNG1,SERPINC1,F2,HRG,COMP,KLKB1,SERPINF2"
"GO:BP","regulation of fibrinolysis","GO:0051917","false","0.0030098643223349865","2.52145308094745","18","243","5","21010","APOH,F2,HRG,KLKB1,SERPINF2"
"GO:BP","reverse cholesterol transport","GO:0043691","true","0.0030098643223349865","2.52145308094745","18","243","5","21010","APOA1,APOA2,CES1,LCAT,APOC3"
"GO:BP","negative regulation of multicellular organismal process","GO:0051241","false","0.0031405143571296857","2.502999216841043","1102","243","32","21010","AHSG,APOA1,GSTP1,APOH,KNG1,SPINK5,SOD1,ECM1,F2,DCN,PGLYRP2,APOA2,CDH1,SERPINB1,RBP4,HRG,THBS4,ABI3BP,SERPINF1,TIMP1,NIBAN2,BIN1,SPARC,KLKB1,SERPINF2,CST3,PI16,SFRP2,LDLR,ADIPOQ,PTPN11,APOC3"
"GO:BP","protein-containing complex remodeling","GO:0034367","false","0.0031704158117398062","2.498883774721866","32","243","6","21010","APOB,APOA1,APOA2,AGT,LCAT,APOC3"
"GO:BP","innate immune response","GO:0045087","false","0.003595532664146128","2.444236761480549","947","243","29","21010","HPX,C3,A2M,CFH,CFB,SERPINB4,PGLYRP2,C5,CFI,GBP6,C9,C8B,C1R,C8A,C6,C7,C8G,C2,CRISP3,C1S,CD55,CD14,MRC1,CRK,CDC37,CFP,PAK2,PPP1R14B,PTPN11"
"GO:BP","regulation of plasma lipoprotein particle levels","GO:0097006","false","0.003609765188689366","2.442521047560597","72","243","8","21010","APOB,APOA1,APOA2,AGT,LCAT,LDLR,ADIPOQ,APOC3"
"GO:BP","positive regulation of immune response","GO:0050778","false","0.0043319181688462076","2.3633197559142625","699","243","24","21010","HPX,C3,A2M,CFH,CFB,IGHG2,C5,CFI,HRG,C9,C8B,C1R,C8A,C6,C7,C8G,C2,C1S,CFHR2,CD55,CD14,CFP,PAK2,PHPT1"
"GO:BP","cytoskeleton organization","GO:0007010","false","0.004338934639890618","2.3626168918732393","1461","243","38","21010","ACTN2,MYH7,ALDOA,TNXB,FLNC,MYH3,APOA1,TPM1,PPL,KRT4,SOD1,HRG,KLHL41,CRYAB,TPPP3,MAP4,EVPL,SPTB,SPTA1,PDLIM5,BIN1,SLC9A3R1,ANK1,TWF2,SERPINF2,PDLIM3,PGM5,PDLIM1,TWF1,CRK,PTPA,ARPC1A,DCTN2,ADD1,TJP1,PAK2,PHPT1,TACC2"
"GO:BP","negative regulation of biological process","GO:0048519","false","0.0046228361014587485","2.335091503813456","5913","243","102","21010","ACTN2,A2M,SERPINA1,CP,TXN,AHSG,A2ML1,APOA1,TPM1,GSTP1,APOH,SERPINB5,SERPINB3,LYPD3,KNG1,ITIH1,SERPINC1,SERPINB4,ITIH4,SPINK5,KRT4,SOD1,ECM1,AMBP,ITIH2,F2,DCN,PGLYRP2,APOA2,CDH1,SERPINB1,SERPINA3,RBP4,C5,COL3A1,CAST,HRG,THBS4,ABI3BP,SERPINF1,CD109,SERPINB13,COMP,SERPIND1,CRYAB,CSTA,FHL1,TIMP1,MAP4,NIBAN2,AGT,SPTB,SPTA1,SPINT1,COL18A1,BIN1,SLC9A3R1,GLO1,TWF2,SPARC,TRIM72,QSOX1,KLKB1,SERPINF2,CES1,CD55,GBE1,SERPINA7,OGN,NACA,GPC1,TWF1,CST3,SERBP1,CILP,CDH13,CRK,BCHE,PTPA,GSTM2,YBX1,PI16,ITIH3,CADM4,ADD1,SERPINB6,TJP1,SFRP2,PEA15,LDLR,ADIPOQ,ARHGAP1,PAK2,PHPT1,SHMT1,UFM1,COPS2,API5,NIBAN1,PTPN11,TIMP2,APOC3"
"GO:BP","actin-mediated cell contraction","GO:0070252","false","0.00529154188578027","2.2764177618182044","101","243","9","21010","MYH2,MYH7,MYH8,DSC2,MYH3,TPM1,MYL1,TNNC1,BIN1"
"GO:BP","leukocyte mediated immunity","GO:0002443","false","0.0058836566491914065","2.2303526791995014","387","243","17","21010","HPX,C3,CFB,SERPINB4,F2,C5,CFI,C9,C8B,C8A,C6,C7,C8G,C2,C1S,CD55,CRK"
"GO:BP","tube morphogenesis","GO:0035239","false","0.006150593729195747","2.211082958880273","867","243","27","21010","C3,APOB,APOH,SPINK5,ECM1,DCN,COL3A1,HRG,LRG1,THBS4,SERPINF1,COMP,CSPG4,NIBAN2,S100A1,AGT,SPINT1,MCAM,SPARC,SERPINF2,CDH13,GLUL,HSPB6,TJP1,SFRP2,LDLR,MYLK"
"GO:BP","cholesterol import","GO:0070508","false","0.00694245261134987","2.1584870760284787","10","243","4","21010","APOA1,APOA2,LDLR,APOC3"
"GO:BP","regulation of cell population proliferation","GO:0042127","true","0.008341808888143995","2.0787397641156056","2184","243","49","21010","TNXB,TPM1,GSTP1,APOH,SERPINB5,CRNN,SERPINB3,KRT4,ECM1,F2,CDH1,RBP4,HRG,LRG1,THBS4,KLHL41,ABI3BP,SERPINF1,CD109,COMP,TIMP1,MAP4,NIBAN2,AGT,SPTA1,SPINT1,COL18A1,PDLIM5,SLC9A3R1,TWF2,SPARC,SERPINF2,CD55,PTPRF,FOLR2,OGN,NACA,TWF1,CDH13,CRK,BCHE,NCCRP1,CADM4,TJP1,SFRP2,ADIPOQ,PAK2,EFNB1,HP1BP3"
"GO:BP","actomyosin structure organization","GO:0031032","false","0.008699947903977507","2.060483347965616","202","243","12","21010","ACTN2,MYH7,FLNC,MYH3,APOA1,TPM1,KLHL41,SERPINF2,PGM5,PDLIM1,TJP1,PAK2"
"GO:BP","cholesterol transport","GO:0030301","false","0.009971361670021026","2.001245531217273","109","243","9","21010","APOB,APOA1,APOA2,CES1,AKR1C1,LCAT,LDLR,ADIPOQ,APOC3"
"GO:BP","system process","GO:0003008","false","0.010383293676525972","1.9836648624177802","2266","243","50","21010","MYH2,MYH1,MYH7,ALDOA,MYH8,LUM,DSC2,MYH3,APOA1,TPM1,KNG1,MYL1,SOD1,TNNC1,SOD3,APOA2,SERPINA3,RBP4,TNNC2,KLHL41,SERPINF1,COMP,CRYAB,ACO1,COL1A2,NIBAN2,S100A1,AGT,MCAM,COL18A1,PDLIM5,BIN1,SLC9A3R1,TRIM72,SERPINF2,TNNI1,AKR1C1,TWF1,BCHE,CBR3,GSTM2,PI16,KLK8,SERPINB6,TJP1,LDLR,ADIPOQ,PAK2,PTPN11,MYLK"
"GO:BP","cellular response to endogenous stimulus","GO:0071495","false","0.010576975981063587","1.9756384818718657","1458","243","37","21010","ACTN2,TNXB,AHSG,GOT1,DCN,CDH1,COL3A1,HRG,LRG1,SERPINF1,CD109,COMP,CLEC3B,LTBP4,COL1A2,NIBAN2,AGT,SPINT1,LTBP2,SLC9A3R1,TWF2,TRIM72,AKR1C1,FOLR2,GPC1,CILP,CRK,GSTM2,CADM4,SAFB,SFRP2,NUCKS1,ADIPOQ,PAK2,SHMT1,UFM1,PTPN11"
"GO:BP","high-density lipoprotein particle clearance","GO:0034384","false","0.010810473425972758","1.9661552864550702","11","243","4","21010","APOA1,APOA2,LDLR,APOC3"
"GO:BP","cell population proliferation","GO:0008283","false","0.011757428923984488","1.9296876379711776","3218","243","64","21010","ACTN2,TNXB,APOA1,TPM1,GSTP1,APOH,SERPINB5,CRNN,SERPINB3,KRT4,SOD1,ECM1,F2,CDH1,SERPINB1,RBP4,COL3A1,HRG,LRG1,THBS4,KLHL41,ABI3BP,SERPINF1,CD109,COMP,CSPG4,TIMP1,MAP4,NIBAN2,AGT,SPTA1,SPINT1,COL18A1,PDLIM5,SLC9A3R1,TWF2,SPARC,SERPINF2,CD55,PTPRF,FOLR2,OGN,NACA,TWF1,ALCAM,CDH13,CRK,BCHE,NCCRP1,GLUL,CADM4,KLK8,TJP1,SFRP2,ADIPOQ,PAK2,PHPT1,TACC2,EFNB1,COPS2,SDCBP2,PTPN11,HP1BP3,MYLK"
"GO:BP","negative regulation of very-low-density lipoprotein particle remodeling","GO:0010903","false","0.012122025925846014","1.9164247914825983","4","243","3","21010","APOA1,APOA2,APOC3"
"GO:BP","plasma lipoprotein particle clearance","GO:0034381","false","0.01242927339420326","1.905554259138853","40","243","6","21010","APOB,APOA1,APOA2,LDLR,ADIPOQ,APOC3"
"GO:BP","enzyme-linked receptor protein signaling pathway","GO:0007167","true","0.013768256078391442","1.8611210650804024","960","243","28","21010","TNXB,AHSG,DCN,COL3A1,HRG,LRG1,CD109,COMP,LTBP4,CSPG4,COL1A2,NIBAN2,AGT,LTBP2,SLC9A3R1,TRIM72,PTPRF,GPC1,CILP,CDH13,CRK,CADM4,SFRP2,NUCKS1,ADIPOQ,PAK2,EFNB1,PTPN11"
"GO:BP","regulation of actin filament-based process","GO:0032970","false","0.01410552817450042","1.8506106472628587","370","243","16","21010","ACTN2,DSC2,APOA1,TPM1,TNNC1,HRG,SPTB,SPTA1,BIN1,TWF2,SERPINF2,TWF1,CRK,ADD1,TJP1,PAK2"
"GO:BP","very-low-density lipoprotein particle remodeling","GO:0034372","false","0.0160684692426026","1.7940254941859877","12","243","4","21010","APOA1,APOA2,LCAT,APOC3"
"GO:BP","triglyceride-rich lipoprotein particle remodeling","GO:0034370","false","0.0160684692426026","1.7940254941859877","12","243","4","21010","APOA1,APOA2,LCAT,APOC3"
"GO:BP","cholesterol homeostasis","GO:0042632","true","0.01653756858315022","1.7815283417328218","88","243","8","21010","APOB,APOA1,APOA2,CES1,AKR1C1,LCAT,LDLR,APOC3"
"GO:BP","extracellular matrix assembly","GO:0085029","false","0.016661580843850325","1.7782837952947748","42","243","6","21010","TNXB,COL3A1,LTBP4,COL1A2,AGT,QSOX1"
"GO:BP","tube development","GO:0035295","false","0.017651334754701518","1.7532224486509982","1084","243","30","21010","C3,APOB,APOH,SPINK5,ECM1,DCN,RBP4,COL3A1,HRG,LRG1,THBS4,SERPINF1,COMP,CSPG4,NIBAN2,S100A1,AGT,SPINT1,MCAM,SPARC,SERPINF2,RCN3,CDH13,GLUL,HSPB6,TJP1,SFRP2,LDLR,RBBP9,MYLK"
"GO:BP","sterol homeostasis","GO:0055092","false","0.017991511138745184","1.7449323579631408","89","243","8","21010","APOB,APOA1,APOA2,CES1,AKR1C1,LCAT,LDLR,APOC3"
"GO:BP","response to growth factor","GO:0070848","false","0.018007870329437424","1.7445376452516805","709","243","23","21010","TNXB,DCN,COL3A1,HRG,LRG1,CD109,COMP,CLEC3B,LTBP4,COL1A2,NIBAN2,AGT,SPINT1,LTBP2,TWF2,GPC1,CILP,CRK,CADM4,SFRP2,MXRA5,PAK2,PTPN11"
"GO:BP","positive regulation of immune system process","GO:0002684","false","0.01929225910843033","1.7146169138346548","1033","243","29","21010","HPX,C3,A2M,CFH,CFB,IGHG2,RBP4,C5,CFI,HRG,THBS4,C9,C8B,C1R,C8A,C6,SPTA1,C7,C8G,C2,C1S,CFHR2,CD55,CD14,CFP,PAK2,PHPT1,EFNB1,PTPN11"
"GO:BP","plasma lipoprotein particle assembly","GO:0034377","false","0.021425402292091195","1.6690710148379","26","243","5","21010","APOB,APOA1,APOA2,LCAT,APOC3"
"GO:BP","negative regulation of response to external stimulus","GO:0032102","false","0.022852549286773074","1.6410653457287838","429","243","17","21010","A2M,APOA1,GSTP1,APOH,KNG1,SERPINB4,SPINK5,SOD1,F2,C5,HRG,CD109,KLKB1,SERPINF2,CRK,LDLR,ADIPOQ"
"GO:BP","negative regulation of fibrinolysis","GO:0051918","false","0.022999334731850375","1.638284726002622","13","243","4","21010","APOH,F2,HRG,SERPINF2"
"GO:BP","negative regulation of response to wounding","GO:1903035","false","0.023016740020042625","1.6379561877246802","92","243","8","21010","APOH,KNG1,F2,HRG,CD109,KLKB1,SERPINF2,CRK"
"GO:BP","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","GO:0002460","false","0.02455728768673294","1.6098196020151383","302","243","14","21010","HPX,C3,CFB,C5,CFI,C9,C8B,C8A,C6,C7,C8G,C2,C1S,CD55"
"GO:BP","regulation of muscle system process","GO:0090257","false","0.02487390335165176","1.6042560574696745","224","243","12","21010","MYH7,DSC2,TPM1,SOD1,TNNC1,TNNC2,AGT,BIN1,TNNI1,TWF1,GSTM2,PI16"
"GO:BP","immune response","GO:0006955","false","0.02517651935390947","1.5990043111573315","1951","243","44","21010","HPX,C3,A2M,CFH,APOA1,CFB,IGHG2,SERPINB4,IGLC2,SPINK5,ECM1,AMBP,F2,PGLYRP2,APOA2,C5,COL3A1,CFI,GBP6,HRG,C9,C8B,C1R,C8A,EVPL,C6,C7,C8G,C2,CRISP3,C1S,CFHR2,CD55,CD14,ALCAM,MRC1,CRK,CDC37,CFP,PAK2,PHPT1,PPP1R14B,PTPN11,IGKV4-1"
"GO:BP","fibrinolysis","GO:0042730","false","0.02604776898233149","1.5842294685316625","27","243","5","21010","APOH,F2,HRG,KLKB1,SERPINF2"
